"U_ID","Transcription","Repair","Pair","Interlocutor","Task"
"29_Task","nej jeg er mellem field station og safari truck. Jeg ska nedenunder? Ja",0,"29","29_B","Task"
"29_Task","okay du skal ne-",0,"29","29_A","Task"
"29_Task","ja nedenunder. præcis",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og så øh",0,"29","29_A","Task"
"29_Task","skal du så venstre om banana tree",0,"29","29_A","Task"
"29_Task","okay",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og der fortsætter du bare lige ned til øh. Goldmi- eller ned på på venstre side af gold mine. Og så under goldmine",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","ja altså sådan så jeg drejer til højre nu?",0,"29","29_B","Task"
"29_Task","ja, til højre",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og så skal du gå ind på den der rope bridge det vil sige at du kører over til den og så ind igennem broen",0,"29","29_A","Task"
"29_Task","nå så jeg går simpelthen over broen her? okay",0,"29","29_B","Task"
"29_Task","Ja, du går igennem. ja over broen",0,"29","29_A","Task"
"29_Task","lækkert. Ja",0,"29","29_B","Task"
"29_Task","og så kører du egentlig lige ned til girafferne altså sådan rundt om gi- højre rundt om girafferne nedenunder girafferne",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og så",0,"29","29_A","Task"
"29_Task","kører du sådan",0,"29","29_A","Task"
"29_Task","en lille smule",0,"29","29_A","Task"
"29_Task","opad inde i maddle men du skal alligevel ned igen så du laver sådan agtig lille bump det ved jeg ikke hvorfor de gør men. Øh inden du kører nedad under great lake",0,"29","29_A","Task"
"29_Task","okay",0,"29","29_B","Task"
"29_Task","okay. Ja",0,"29","29_B","Task"
"29_Task","så yes",0,"29","29_A","Task"
"29_Task","så hvor er du henne nu? ved great lake?",0,"29","29_A","Task"
"29_Task","nu er jeg faktisk kommet helt over på højresiden af great lake må jeg indrømme",0,"29","29_B","Task"
"29_Task","højresiden? venstresiden?",1,"29","29_A","Task"
"29_Task","venstresiden, ja undskyld",0,"29","29_B","Task"
"29_Task","godt nok. Fint nok, øh",0,"29","29_A","Task"
"29_Task","så skal du så lidt op cir- altså udad mod udad mod kanten og så skal du ende midt imellem great lake of rock fall ude ved kanten",0,"29","29_A","Task"
"29_Task","okay",0,"29","29_B","Task"
"29_Task","altså så den ja, og det er dit finish",0,"29","29_A","Task"
"29_Task","jeg kom i hvert fald lidt højt op der, men jeg tror det er rigtigt. okay. Enter?",0,"29","29_B","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","yes. cool",0,"29","29_A","Task"
"29_Task","det går da meget godt",0,"29","29_A","Task"
"29_Task","mm",0,"29","29_B","Task"
"29_Task","så er det mig igen",0,"29","29_A","Task"
"29_Task","okay øh",0,"29","29_B","Task"
"29_Task","du skal ned til lige ned til h'et af af hay- øh stack lige og så næsten sådan i det",0,"29","29_B","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","og så drejer den sådan lidt ud mod øh ud mod kanten øh i sådan en bue sådan du ender ved omkring højden af carpenter. øh",0,"29","29_B","Task"
"29_Task","så jeg går mod venstre?",0,"29","29_A","Task"
"29_Task","ja du går mod sådan sådan øh skråt ned mod venstre meget nedaf og så sådan at du ender ved carpe- altså i højden med med øh den linje carpenter der står på. Giver det mening?",0,"29","29_B","Task"
"29_Task","ja. så væk fra carpenter men samme linje som den står på, altså bunden af huset. Okay",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og så drejer du så hen til carpenter derfra",0,"29","29_B","Task"
"29_Task","okay got it",0,"29","29_A","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","og så så øh kører du så skråt op langs øh carpenter der og op til green bay",0,"29","29_B","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","øh og så langs gree-",0,"29","29_B","Task"
"29_Task","skal jeg ramme et green bay på et bestemt sted? eller er det en bølge- streg?",0,"29","29_A","Task"
"29_Task","øh",0,"29","29_B","Task"
"29_Task","nej men du skal op sådan lige der øh øh under r'et agtigt i green bay",0,"29","29_B","Task"
"29_Task","okay",0,"29","29_A","Task"
"29_Task","i en spids?",0,"29","29_A","Task"
"29_Task","der kører du op til til kanten der ikke? altså du skal ikke hele vejen op til selve r'et men men men op til kanten hvor omkring der og så langs kanten hen til den øh den spids der ligesom pejer ned på øh seven beaches",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","nej nej nej",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","og så går du ned",0,"29","29_B","Task"
"29_Task","øh og ind mellem seven beaches og øh chapel",0,"29","29_B","Task"
"29_Task","altså venstre om seven beaches?",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","b- beaches. Og så skulle jeg ind ja ned igennem mellem chapel og seven?",0,"29","29_A","Task"
"29_Task","ja præcis",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_B","Task"
"29_Task","og så skal du lige sådan i en bue rundt om chapel så at du ender lige under l'et",0,"29","29_B","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","og så laver du et skarpt øh øh sving til højre og hele vejen rundt om øh reclaimed fields øh højre om det og øh langs øh nedenunder så du ender helt ved unders- den venstre underside af reclaimed fields og så går du direkte ned til crane bay og så følger du ligesom den bue ved crane bay, der er der",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","yes",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","øh og så skal du så ned og ned mellem vast meaddow og attractive cliffs mellem de to",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","øh og så drejer du så nedad",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","langs attractive cliffs og så sådan skråt eller sådan ud mod kanten øh og så er du så faktisk lige sådan i en bue på ydersiden af kortet og så ender du så henne ved øh på venstre side af chestnut tree og der er finish",0,"29","29_B","Task"
"29_Task","giver det mening?",0,"29","29_B","Task"
"29_Task","ja",0,"29","29_A","Task"
"29_Task","sådan der. Hov. Jeg trykkede ikke noget",0,"29","29_A","Task"
"29_Task","okay",0,"29","29_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Og så går vi videre fra den",0,"31","31_A","Task"
"31_Task","Næ",0,"31","31_A","Task"
"31_Task","Space",0,"31","31_A","Task"
"31_Task","Ja haha",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_B","Task"
"31_Task","Sorte xxx",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Åh ja, det er på tid, det her",0,"31","31_A","Task"
"31_Task","Nå--->",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Så gætter jeg på, at det er at finde et mønster i, hvordan de ser ud",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Vi øh",0,"31","31_B","Task"
"31_Task","Jeg er klar",0,"31","31_A","Task"
"31_Task","Åh",0,"31","31_B","Task"
"31_Task","Haha",0,"31","31_A","Task"
"31_Task","Nå --->",0,"31","31_B","Task"
"31_Task","Fedt",0,"31","31_A","Task"
"31_Task","There are no time limits for your answer",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og øh jeg tror øh",0,"31","31_B","Task"
"31_Task","Ser den ikke rimelig xxx ud?",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Det var min første tanke",0,"31","31_A","Task"
"31_Task","Skal vi tappe den?",0,"31","31_B","Task"
"31_Task","Det kan vi godt prøve",0,"31","31_A","Task"
"31_Task","Eller var den var den sådan mere ignore eller?",0,"31","31_B","Task"
"31_Task","Altså jeg synes den var ignore, den var den var en meget lys farve",0,"31","31_A","Task"
"31_Task","Jamen lad os prøve det",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Åh",0,"31","31_B","Task"
"31_Task","Sygt",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Jeg ved ikke, det var, se ham der kunne man måske godt slå ihjel jo, jeg ved det ikke",0,"31","31_A","Task"
"31_Task","Ja ja jamen",0,"31","31_B","Task"
"31_Task","Han så han så bare farlig ud",0,"31","31_A","Task"
"31_Task","Jamen han han var lige den samme som den anden ud over at det var øh stærk",0,"31","31_B","Task"
"31_Task","Ja præcis, han havde da muller",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","You should have tapped it, okay",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så vi hader guns eller hvad?",0,"31","31_A","Task"
"31_Task","Skal vi prøve at tappe den der så?",0,"31","31_B","Task"
"31_Task","Jamen skal vi bare tappe den xxx?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Jeg tapper xxx",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det xx jeg også",0,"31","31_B","Task"
"31_Task","Fedt",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Okay så farven havde ikke noget at sige der",0,"31","31_A","Task"
"31_Task","Havde den før prikker?",0,"31","31_A","Task"
"31_Task","Det tror jeg nok",0,"31","31_B","Task"
"31_Task","Skal vi bare prøve at tappe den igen så?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Okay okay",0,"31","31_A","Task"
"31_Task","Den der burde være farlig",0,"31","31_A","Task"
"31_Task","Øh ja, jeg tænker også bare at slå den ihjel",0,"31","31_B","Task"
"31_Task","Ja og den havde ikke armene oppe, som de andre havde",0,"31","31_A","Task"
"31_Task","Nej",0,"31","31_B","Task"
"31_Task","Fedt okay",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så det kunne godt være det, der var mønstret måske",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Åh xxx de gjort der",0,"31","31_A","Task"
"31_Task","Øh",0,"31","31_B","Task"
"31_Task","Skulle den bare tappes så, måske?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja så hvis farven var ligegyldig, men den havde ikke prikker",0,"31","31_A","Task"
"31_Task","Nej",0,"31","31_B","Task"
"31_Task","Det er nemlig også det, om den er en af de der to",0,"31","31_B","Task"
"31_Task","Altså om den den skal ta tappes og så og slås ihjel eller om den skal bare tappes, skal vi prøve det herovre?",0,"31","31_B","Task"
"31_Task","ja eller",0,"31","31_A","Task"
"31_Task","Vi kan godt prøve xxx",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Nå",0,"31","31_B","Task"
"31_Task","Vi skulle bare have tappet den",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Den der xxx, den skal bare begge dele",0,"31","31_A","Task"
"31_Task","Den der ja",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja okay, nice nok",0,"31","31_A","Task"
"31_Task","Okay så øh, den skal bare slås ihjel, tænker jeg",0,"31","31_B","Task"
"31_Task","Skal den ikke bare det?",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Nej",0,"31","31_B","Task"
"31_Task","You should have ignored this friendly alien",0,"31","31_A","Task"
"31_Task","Nå-->",0,"31","31_B","Task"
"31_Task","xxx",0,"31","31_A","Task"
"31_Task","Jamen skal vi øh ignorere den?",0,"31","31_B","Task"
"31_Task","Skal den så ikke bare ignoreres igen så?",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Så kan vi også finde ud af, om prikkerne har noget at sige",0,"31","31_A","Task"
"31_Task","Shit",0,"31","31_A","Task"
"31_Task","What",0,"31","31_B","Task"
"31_Task","Okay og prikkerne gør dem farlige eller hvad?",0,"31","31_A","Task"
"31_Task","Nå haha",0,"31","31_A","Task"
"31_Task","Okay, så vi er enige om den der skal ignoreres ikke også?",0,"31","31_B","Task"
"31_Task","Den dar var lige der",0,"31","31_B","Task"
"31_Task","Fordi den var blå og bare ja",0,"31","31_B","Task"
"31_Task","Ja ja ja",0,"31","31_A","Task"
"31_Task","Ja okay",0,"31","31_B","Task"
"31_Task","Okay nice",0,"31","31_A","Task"
"31_Task","Så den tapper vi",0,"31","31_A","Task"
"31_Task","Og den der skal vi",0,"31","31_B","Task"
"31_Task","Tapper vi og",0,"31","31_B","Task"
"31_Task","Og dræber",0,"31","31_A","Task"
"31_Task","xxx det er kun, når de har prikker, de skal dræbes, tror jeg",0,"31","31_A","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Så så prøv- ja",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så ignorerer vi den her eller hvad?",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Nice",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Åh dem xxx",0,"31","31_B","Task"
"31_Task","De der øjne der, dem har vi set",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Jamen er der noget med den der mund der?",0,"31","31_B","Task"
"31_Task","Nej det",0,"31","31_B","Task"
"31_Task","Jeg lagde slet ikke mærke til det",0,"31","31_A","Task"
"31_Task","Nå skal vi prø- øh jeg tror det er en ignorer, jeg er ikke sikker",0,"31","31_B","Task"
"31_Task","Eller er det den der eller den der",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Jeg tror jeg tror jeg tror du har ret ja",0,"31","31_A","Task"
"31_Task","Og der er prikkerne så igen, så den skal slås ihjel",0,"31","31_B","Task"
"31_Task","Skal tappes",0,"31","31_A","Task"
"31_Task","Nej var det ikke slås ihjel",1,"31","31_B","Task"
"31_Task","Nå ja, den havde ikke armene oppe, så skal den slås ihjel ja ja det er rigtigt",0,"31","31_A","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Og øh ignorer ikke også?",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og tappes",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Tappes og slås ihjel",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Nej",0,"31","31_B","Task"
"31_Task","Xxx",0,"31","31_A","Task"
"31_Task","Så den tapper vi bare",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Tapper",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Tapper igen",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Okay haha",0,"31","31_A","Task"
"31_Task","Jeg er godt nok i tvivl om, hvornår det er, de skal tappes og slås ihjel",0,"31","31_B","Task"
"31_Task","Den har prikkerne ikke også, så",0,"31","31_B","Task"
"31_Task","Det er også xxx at satse på den, den har armene nede, åh den kunne også godt barevære den der",0,"31","31_A","Task"
"31_Task","Ja skal vi prøve",0,"31","31_B","Task"
"31_Task","Ja det var det sgu",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_B","Task"
"31_Task","Så det arme oppe og",0,"31","31_B","Task"
"31_Task","Så det ikke xxx",0,"31","31_A","Task"
"31_Task","Det jo det samm, er det ikke?",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja jeg kan heller ikke lige finde ud af, hvornår fanden vi er ovre i de der to. Den skal i hvert fald tappes.",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Men skal den, den skal ikke slås ihjel, tror jeg.",0,"31","31_A","Task"
"31_Task","Nej det tror jeg heller ikke",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Jo det skulle den så",0,"31","31_B","Task"
"31_Task","Og der var forskel eller hvor sjovt. Den havde sådanne små øjne kun xxx jeg husker",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Den nåede jeg slet ikke at se xxx før",0,"31","31_A","Task"
"31_Task","Nej øh jeg tror det er tap xxx",0,"31","31_B","Task"
"31_Task","Nice okay",0,"31","31_A","Task"
"31_Task","Ja øh",0,"31","31_B","Task"
"31_Task","Ja øh den skal slås ihjel, vil jeg sige",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Nice",0,"31","31_A","Task"
"31_Task","Med små øjne og prikker",0,"31","31_A","Task"
"31_Task","Og xxx",0,"31","31_B","Task"
"31_Task","Jeg tror måske det her det er begge dele faktisk",0,"31","31_A","Task"
"31_Task","Ja det tror jeg også det er det",0,"31","31_B","Task"
"31_Task","Hvis det nogensinde var ikke også, ja lige præcis",0,"31","31_A","Task"
"31_Task","Ja ja men det",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så det små øjne og armene op",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det der det bare en",0,"31","31_A","Task"
"31_Task","Ignore ikke også",0,"31","31_B","Task"
"31_Task","Ja det tror jeg også",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det er også en, der er hurtig",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Nice",0,"31","31_A","Task"
"31_Task","Igen ignore",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","xxx",0,"31","31_A","Task"
"31_Task","Tappes",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Hvis den havde haft prikker, så havde den været farlig",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ignore",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja det da begge dele så",0,"31","31_A","Task"
"31_Task","Ja det vil jeg også mene",0,"31","31_B","Task"
"31_Task","Nej jo jo",0,"31","31_B","Task"
"31_Task","Åh så har vi xxx nu haha",0,"31","31_A","Task"
"31_Task","Igen",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ignore",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Tap",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og ignore",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Okay",0,"31","31_A","Task"
"31_Task","Nice, nu spiller det",0,"31","31_A","Task"
"31_Task","Xxx",0,"31","31_B","Task"
"31_Task","Nu skal vi se hvad den highscore er",0,"31","31_A","Task"
"31_Task","Vi har ikke nogen endnu",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Tappes",0,"31","31_B","Task"
"31_Task","Bare tappe ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Øh farlig",0,"31","31_B","Task"
"31_Task","Ja den er farlig, er den ikke?",0,"31","31_A","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Ja fordi den har armene nede så den skal tappes.",0,"31","31_A","Task"
"31_Task","Ja nemlig",0,"31","31_B","Task"
"31_Task","Det var vist en af begge dele",0,"31","31_A","Task"
"31_Task","Nemlig",0,"31","31_B","Task"
"31_Task","Bare tap",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Jeg håber virkelig det her system kører hele vejen igennem",0,"31","31_A","Task"
"31_Task","Og vi ikke lige pludselig bliver røvrendt og slet ikke vinder noget",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_B","Task"
"31_Task","Ja, ah det ville være nedern",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Og tap",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Åh vi kan nå en høj score xxx haha",0,"31","31_A","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Den er farlig ikke?",0,"31","31_B","Task"
"31_Task","Ja det er den da",0,"31","31_A","Task"
"31_Task","Fedt",0,"31","31_A","Task"
"31_Task","Og tap",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Begge dele ikke også?",0,"31","31_B","Task"
"31_Task","Den har godt nok store øjne",0,"31","31_A","Task"
"31_Task","Nå ja okay så er det bare",0,"31","31_B","Task"
"31_Task","Havde det havde det havde det ikke noget at sige?",0,"31","31_A","Task"
"31_Task","Jo jo så er det bare tap",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det er rigtigt det det lagde jeg ikke mærke til",0,"31","31_B","Task"
"31_Task","Det bare ignore",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det xxx",0,"31","31_A","Task"
"31_Task","Jo",0,"31","31_B","Task"
"31_Task","Og ignorer",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og farlig",0,"31","31_B","Task"
"31_Task","Ja den er farlig, ja",0,"31","31_A","Task"
"31_Task","Og ignorer",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Kæft det kører",0,"31","31_A","Task"
"31_Task","Der har vi øh",0,"31","31_B","Task"
"31_Task","Den skal bare tappes",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og ignorer",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ta-",0,"31","31_A","Task"
"31_Task","Tappes ja",0,"31","31_B","Task"
"31_Task","Vi mangler lige prikkerne",0,"31","31_B","Task"
"31_Task","Ja præcis",0,"31","31_A","Task"
"31_Task","Der kom den så",0,"31","31_B","Task"
"31_Task","Den der skal",0,"31","31_A","Task"
"31_Task","Så det her ovre",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det meget xxx at man lige kan tappe den og så slå den ihjel",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Øh ja",0,"31","31_B","Task"
"31_Task","Tap xxx",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det nok begge dele",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Og tap",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
"31_Task","Ignorer",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Spændende hvad den her gør",0,"31","31_B","Task"
"31_Task","Ja haha",0,"31","31_A","Task"
"31_Task","Slå ihjel",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Også sjovt at farver slet ikke har noget at sige",0,"31","31_A","Task"
"31_Task","Ja det øh",0,"31","31_B","Task"
"31_Task","Bare ignorer",0,"31","31_A","Task"
"31_Task","I øjet",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ignorer haha",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_B","Task"
"31_Task","Så er der xxx ting, man kan gøre ved den",0,"31","31_A","Task"
"31_Task","Men de vil ikke, de vil bare ignoreres alle sammen",0,"31","31_A","Task"
"31_Task","Jamen det øh",0,"31","31_B","Task"
"31_Task","xxx",0,"31","31_A","Task"
"31_Task","De er ikke særlig farlige dem her",0,"31","31_B","Task"
"31_Task","Nej det er de godt nok ikke",0,"31","31_A","Task"
"31_Task","Jamen vi prøver igen så haha",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_B","Task"
"31_Task","Jamen xxxx",0,"31","31_A","Task"
"31_Task","Du fortsætter bare",0,"31","31_B","Task"
"31_Task","Prøver lykken",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det kan være, de prøver at lulle mig ind i sådan en form for xxx, ja ja se, så kom den, så er de farlige",0,"31","31_A","Task"
"31_Task","Ja ja",0,"31","31_B","Task"
"31_Task","Og tap",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Tap",0,"31","31_A","Task"
"31_Task","Tap",0,"31","31_B","Task"
"31_Task","Xxx",0,"31","31_A","Task"
"31_Task","Det sjovt de har sådan to farvenuancer af enten grøn eller blå, som skiller på midten",0,"31","31_A","Task"
"31_Task","Ja ja så den de- deler lige der i midten",0,"31","31_B","Task"
"31_Task","Ja, det kunne ogå godt have sagt noget",0,"31","31_A","Task"
"31_Task","Hov, det var bare en tapper, det der, var det ikke?",0,"31","31_A","Task"
"31_Task","Det farlig",0,"31","31_B","Task"
"31_Task","Øh nej nej",0,"31","31_B","Task"
"31_Task","Nå nej, nej det var han selvfølgelige ikke, det er rigtigt",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Xxxx",0,"31","31_A","Task"
"31_Task","Tap",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Ignorer",0,"31","31_A","Task"
"31_Task","Det fedt, den der gu- gel, man tapper, den sidder i overarmene",0,"31","31_A","Task"
"31_Task","Haha",0,"31","31_B","Task"
"31_Task","Bare i gunsne",0,"31","31_A","Task"
"31_Task","Haha ja haha",0,"31","31_B","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Så kører vi igen",0,"31","31_A","Task"
"31_Task","Her er sikkert mange ignorer, vi kan tage, tror jeg",0,"31","31_A","Task"
"31_Task","Nå",0,"31","31_A","Task"
"31_Task","Og så skulle de tappes nu",0,"31","31_B","Task"
"31_Task","SKulle vi, skulle vi xx af den",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Xxx juice",0,"31","31_B","Task"
"31_Task","Ah så tilbage igen",0,"31","31_A","Task"
"31_Task","Det også meget specifikke parametre for, at man både skal tappe og dræbe den",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Det ikke så tit, det sker",0,"31","31_A","Task"
"31_Task","Nej det øh",0,"31","31_B","Task"
"31_Task","Det alligevel en tre-fire ting, der skal opfyldes",0,"31","31_B","Task"
"31_Task","Mm",0,"31","31_A","Task"
"31_Task","Bum, dagen xxx",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Jamen godt arbejde",0,"31","31_A","Task"
"31_Task","Sådan mand",0,"31","31_A","Task"
"31_Task","Sådan der",0,"31","31_B","Task"
"31_Task","Haha",0,"31","31_A","Task"
"31_Task","Så du kan ikke se en rute på det her noget, er det rigtigt?",0,"31","31_A","Task"
"31_Task","Nej øh jeg kan se et startpunkt",0,"31","31_B","Task"
"31_Task","Okay, det er lige over kamerashop",0,"31","31_A","Task"
"31_Task","Ja",0,"31","31_B","Task"
"31_Task","Den skal du ned venstre om",0,"31","31_A","Task"
"31_Task","Venstre om",1,"31","31_B","Task"
"31_Task","Ja",0,"31","31_A","Task"
